sample_idx,n_tokens,total_kl,rock_count,nonrock_high_count,rock_kl,nonrock_high_kl,rock_pct,nonrock_high_pct,rock_kl_share,nonrock_high_kl_share
167,403,64.35098095392394,197,13,36.33763091888294,25.31793910264969,48.883374689826304,3.225806451612903,56.46787411819116,39.34351695551872
168,273,32.73141906065458,152,5,12.808248267304718,18.621277570724487,55.67765567765568,1.8315018315018314,39.131356460805314,56.891140393935885
169,4096,398.6848647336707,2146,83,205.83304105868294,140.50930505990982,52.392578125,2.0263671875,51.62800478924211,35.24320020369291
170,815,177.667557690729,453,32,103.19205804526538,64.2209113240242,55.58282208588957,3.9263803680981595,58.08154250923781,36.14667312296563
171,4096,396.60280868017054,2286,67,230.60617410423384,105.19645339250565,55.810546875,1.6357421875,58.145370899327105,26.524384368981725
172,727,106.35747577844187,377,20,44.39804199668667,51.76646554470062,51.85694635488308,2.751031636863824,41.74416670923468,48.67214567271014
173,389,80.21336749057907,188,16,35.80294263547449,38.231379210948944,48.329048843187664,4.113110539845758,44.634633547431456,47.66210471769453
174,1400,110.00391207795438,654,33,40.869881547472204,58.03587108850479,46.714285714285715,2.357142857142857,37.15311644417675,52.75800650378471
175,4096,358.47573673040694,2125,43,215.4283006450323,76.45387852191925,51.8798828125,1.0498046875,60.09564346248794,21.32749045144349
176,363,16.24255694655422,219,3,5.02170493758978,9.514936983585358,60.33057851239669,0.8264462809917356,30.916960636884884,58.580290128543496
177,378,74.53014563971035,221,16,48.009888827912484,24.65135645866394,58.46560846560847,4.232804232804233,64.41673824173016,33.075685344601645
178,1035,63.28310231306884,536,10,33.616539328567235,22.657018840312958,51.78743961352657,0.966183574879227,53.12087761162897,35.80263611007258
179,372,59.458569436597806,184,10,23.114087148859408,33.415170073509216,49.46236559139785,2.6881720430107525,38.87427391522857,56.19908179785702
180,1104,108.52294461889815,666,22,56.36654252632043,38.78698307275772,60.32608695652174,1.9927536231884058,51.93974668146332,35.74081334501807
