token_id,token_string,frequency,rock_count,rock_rate,avg_loss_before,avg_loss_after,avg_improvement,avg_teacher_entropy,avg_student_entropy_before,avg_student_entropy_after,math500_delta,math500_ci_lo,math500_ci_hi,math500_p,math500_category,ifeval_delta,ifeval_ci_lo,ifeval_ci_hi,ifeval_p,ifeval_category
26567,Apple,40,14,0.35,1.0035269433445384,1.158487751243456,-0.15496080789891753,0.6048100869706637,0.5628335988622488,0.5831008492977844,0.0020000000000000018,-0.02199999999999991,0.026000000000000023,0.9252,Neutral,0.001848428835489857,-0.012939001848428888,0.01663585951940849,0.8996,Neutral
2692, account,39,12,0.3076923076923077,0.5951514681438994,0.5514732727637032,0.04367819538019624,0.8986995298030127,0.9247714628668029,0.874740323455008,0.0,-0.020000000000000018,0.02200000000000002,1.0678,Neutral,0.003696857670979603,-0.011090573012939031,0.01848428835489835,0.7034,Neutral
26931, circular,35,11,0.3142857142857143,0.672476527488517,0.739784182990697,-0.06730765550217999,0.573685245353547,0.5630312127457651,0.6068097082210671,-0.0020000000000000018,-0.026000000000000023,0.02200000000000002,0.9452,Neutral,0.0,-0.014787430683918634,0.014787430683918634,1.0974,Neutral
27079, accordingly,54,17,0.3148148148148148,0.6576847581244591,0.516104078532576,0.14158067959188314,0.9235818486626225,0.878622039518733,0.9058730346754331,0.0020000000000000018,-0.02199999999999991,0.026000000000000023,0.9252,Neutral,0.0,-0.014787430683918634,0.014787430683918634,1.0974,Neutral
27745, Strategy,35,11,0.3142857142857143,0.629689969728601,0.6463983463414479,-0.016708376612846854,1.0142343582452409,1.3592191982634956,1.1708070839395597,0.0040000000000000036,-0.018000000000000016,0.027999999999999914,0.781,Neutral,0.0,-0.012939001848428888,0.012939001848428888,1.1034,Neutral
28654, (`,83,26,0.3132530120481928,0.6543548908884588,0.8151345055706444,-0.1607796146821856,0.6281805521371351,0.6522844395943326,0.7333598049386906,-0.0020000000000000018,-0.026000000000000023,0.02200000000000002,0.9476,Neutral,0.0,-0.014787430683918634,0.014787430683918634,1.101,Neutral
28800, Regular,37,12,0.32432432432432434,0.8061390961394519,0.6599256490432733,0.14621344709617856,0.9263024757037291,0.8317544807717707,0.7493993847354038,-0.016000000000000014,-0.038000000000000034,0.008000000000000007,0.207,Neutral,-0.001848428835489857,-0.014787430683918634,0.01109057301293892,0.8798,Neutral
29279, Ensure,39,15,0.38461538461538464,1.5420991894251739,1.454387270212651,0.08771191921252286,1.0813370579764103,1.0094624818899693,1.0131693173868535,-0.0020000000000000018,-0.026000000000000023,0.02200000000000002,0.9476,Neutral,-0.00554528650646946,-0.020332717190388094,0.009242144177449174,0.5296,Neutral
29436, optimize,31,11,0.3548387096774194,1.0795346604239555,1.0020745355155198,0.07746012490843568,1.1473357601451777,1.3347233442529556,1.254960582621636,0.0020000000000000018,-0.02199999999999991,0.026000000000000023,0.9252,Neutral,0.001848428835489857,-0.011090573012939031,0.014787430683918634,0.8816,Neutral
2980, Can,131,40,0.3053435114503817,0.8043463836203664,0.8458333531492799,-0.04148696952891351,1.1975886397746227,1.1110486050299901,1.1122421372169984,0.0020000000000000018,-0.020000000000000018,0.02400000000000002,0.9162,Neutral,0.0,-0.012939001848428888,0.012939001848428888,1.1024,Neutral
